geoid,intptlat,intptlon
410510076001005,45.560028,-122.58342
410510076002002,45.560913,-122.59
410510003024043,45.462299,-122.62537
410510076002010,45.558624,-122.59219
410510076002007,45.559525,-122.59219
410510076002008,45.559521,-122.59006
410510076001022,45.558556,-122.58837
410510076002009,45.558617,-122.59006
410510029014017,45.553162,-122.59274
410510029014000,45.554653,-122.59171
410510029012007,45.553165,-122.58969
410510029014018,45.553162,-122.59172
410510029012005,45.554653,-122.59069
410510029012003,45.554657,-122.58897
410510029012002,45.554649,-122.58826
410510076001024,45.556667,-122.58788
410510029012001,45.554646,-122.58724
410510029012009,45.553162,-122.58829
410510029012010,45.553154,-122.58727
410510029014015,45.551765,-122.59782
410510014005016,45.506516,-122.62209
410510009011000,45.504429,-122.62344
410510009011014,45.502647,-122.62474
410510009011016,45.503716,-122.62344
410510009011015,45.503002,-122.62344
410510008014002,45.504433,-122.62154
410510008014003,45.503719,-122.62152
410510008014001,45.504555,-122.61906
410510008014009,45.503006,-122.62152
410510014005005,45.507797,-122.61973
410510014005006,45.507313,-122.61859
410510014005010,45.506519,-122.61971
410510014005015,45.506519,-122.62093
410510014005009,45.505928,-122.61858
410510014002013,45.513935,-122.61662
410510014005014,45.505833,-122.62091
410510014005012,45.505306,-122.61966
410510014002021,45.512798,-122.61774
410510014002023,45.512447,-122.61662
410510014002011,45.513218,-122.61564
410510014003015,45.510025,-122.61665
410510014002010,45.512447,-122.61564
410510014003007,45.511665,-122.61767
410510014005000,45.508377,-122.61763
410510014003005,45.511662,-122.61564
410510014003016,45.510025,-122.61564
410510014004003,45.508381,-122.61665
410510014004002,45.508381,-122.61564
410510014002007,45.513721,-122.61461
410510014002004,45.515625,-122.61333
410510014002009,45.512398,-122.6138
410510014003004,45.510391,-122.61463
410510014004001,45.508381,-122.61462
410510014003003,45.510399,-122.61362
410510014003002,45.510303,-122.61267
410510014004000,45.508381,-122.61272
410510014005007,45.507313,-122.61763
410510014004005,45.50732,-122.61568
410510014004016,45.505959,-122.61664
410510008014006,45.504391,-122.61707
410510014004014,45.505966,-122.61469
410510014004015,45.505962,-122.61567
410510008014000,45.504993,-122.61707
410510008014005,45.503719,-122.61707
410510008014007,45.503006,-122.61708
410510008013003,45.504997,-122.61507
410510008013007,45.501408,-122.61351
410510014004006,45.507324,-122.61471
410510014004007,45.507328,-122.61374
410510014004010,45.50703,-122.61209
410510014004011,45.506344,-122.61208
410510014004018,45.505646,-122.61205
410510008013002,45.50433,-122.61352
410510008013010,45.502483,-122.61353
410510008013009,45.502483,-122.61253
410510009011020,45.502289,-122.62344
410510009012000,45.500862,-122.62323
410510008014010,45.502293,-122.62151
410510008024004,45.496071,-122.62169
410510008014011,45.502293,-122.61921
410510008014019,45.498234,-122.62067
410510009012008,45.499439,-122.62323
410510009021000,45.496677,-122.62325
410510008014017,45.499058,-122.61745
410510089021033,45.466312,-122.56697
410510009021007,45.494411,-122.62362
410510008024005,45.494038,-122.62078
410510009021016,45.490646,-122.62367
410510008023015,45.492844,-122.62081
410510008023016,45.49202,-122.6208
410510008023026,45.491333,-122.62081
410510008023014,45.492542,-122.6179
410510008024006,45.49453,-122.61817
410510008024018,45.493847,-122.61817
410510008014012,45.502293,-122.61708
410510008014013,45.501602,-122.61748
410510008013008,45.502293,-122.61577
410510008013000,45.504826,-122.61152
410510089021020,45.468842,-122.56468
410510008013012,45.499981,-122.61458
410510008013015,45.49926,-122.61356
410510008013013,45.499947,-122.61195
410510008013021,45.497883,-122.61356
410510008024000,45.496883,-122.61202
410510008013020,45.497871,-122.61196
410510008013022,45.497887,-122.61545
410510008024019,45.493843,-122.61664
410510008024008,45.494526,-122.61498
410510008023024,45.491127,-122.61731
410510004011008,45.489391,-122.6173
410510008024007,45.494526,-122.61664
410510008023013,45.492538,-122.61585
410510004011009,45.48991,-122.61877
410510008023003,45.493313,-122.61586
410510008023023,45.491127,-122.61633
410510004013058,45.476639,-122.60939
410510087003000,45.475166,-122.6097
410510066022001,45.475082,-122.70524
410510087003008,45.47224,-122.61096
410510087003015,45.471542,-122.61098
410510087002009,45.473114,-122.60607
410510087002004,45.474651,-122.60752
410510087002010,45.473103,-122.60851
410510004023027,45.476662,-122.60675
410510087002008,45.47226,-122.60608
410510087002007,45.471508,-122.60609
410510087003014,45.470844,-122.61099
410510087003017,45.470154,-122.61099
410510088003002,45.467617,-122.60856
410510087003023,45.468781,-122.61049
410510087002013,45.470592,-122.60867
410510087002014,45.469681,-122.60867
410510099052008,45.482033,-122.46865
410510088003012,45.46386,-122.60867
410510088003005,45.466942,-122.60815
410510088003009,45.466274,-122.60767
410510088003003,45.467594,-122.60606
410510088003004,45.4669,-122.60606
410510087002006,45.470589,-122.60608
410510087002015,45.469677,-122.60606
410510088003000,45.468285,-122.60606
410510088003008,45.465313,-122.60577
410510088003026,45.466198,-122.60606
410510088003010,45.464405,-122.60492
410510087002003,45.474697,-122.60536
410510004023031,45.476601,-122.60126
410510099033028,45.476391,-122.49033
410510099033018,45.480915,-122.48708
410510004023029,45.476601,-122.59997
410510087002000,45.474636,-122.59888
410510087002016,45.469673,-122.60349
410510087002001,45.472912,-122.60091
410510087001009,45.472252,-122.59763
410510087002022,45.468983,-122.60349
410510088002003,45.468285,-122.60348
410510088002004,45.46759,-122.60348
410510088002007,45.4669,-122.60349
410510088002008,45.466198,-122.60348
410510088002011,45.465164,-122.60349
410510088002009,45.466194,-122.60089
410510088002012,45.463867,-122.60323
410510087002021,45.468979,-122.60087
410510088002005,45.467587,-122.60088
410510088002010,45.46516,-122.60091
410510088002013,45.463791,-122.60091
410510016014008,45.51049,-122.5987
410510016014009,45.512127,-122.59577
410510007014003,45.505032,-122.59847
410510007014009,45.502739,-122.59896
410510007014006,45.503601,-122.59654
410510016014006,45.506748,-122.59444
410510007014004,45.50433,-122.59846
410510007014007,45.503601,-122.598
410510007014011,45.502739,-122.59704
410510007014014,45.503605,-122.59509
410510007014000,45.504406,-122.5931
410510007014012,45.502739,-122.59607
410510007014005,45.504337,-122.59653
410510007014015,45.502941,-122.59312
410510016014000,45.512627,-122.5905
410510016015019,45.514057,-122.58831
410510016014004,45.511841,-122.58939
410510016014005,45.509579,-122.58929
410510016012004,45.51329,-122.58833
410510066022030,45.475761,-122.70007
410510016015020,45.514057,-122.58642
410510016011028,45.515049,-122.58425
410510016011034,45.514069,-122.58424
410510016012006,45.512569,-122.58643
410510016012009,45.511913,-122.58801
410510016012018,45.510937,-122.58799
410510016012017,45.5112,-122.58613
410510016014010,45.511253,-122.59303
410510007011009,45.504414,-122.59071
410510007011010,45.50296,-122.59071
410510016013008,45.509296,-122.58797
410510006013005,45.484104,-122.57291
410510016013009,45.508759,-122.58761
410510016013010,45.508427,-122.58576
410510006014029,45.481792,-122.57377
410510006024028,45.478516,-122.57669
410510006024027,45.478455,-122.5759
410510006023007,45.476662,-122.57597
410510006024013,45.478436,-122.57494
410510006024012,45.478409,-122.57397
410510006023005,45.476624,-122.57404
410510005023015,45.476532,-122.58549
410510005023024,45.476036,-122.58549
410510086001006,45.475193,-122.58599
410510086001021,45.473175,-122.58475
410510086001011,45.474014,-122.58475
410510005023012,45.477219,-122.58291
410510005023014,45.476532,-122.58292
410510086001005,45.475189,-122.58479
410510086001022,45.472599,-122.58475
410510086001023,45.472046,-122.58477
410510086001003,45.474701,-122.58233
410510005023013,45.477215,-122.58035
410510005023019,45.47633,-122.58137
410510005023021,45.476322,-122.58035
410510086001013,45.472797,-122.58154
410510086001000,45.475525,-122.5799
410510086001015,45.471527,-122.58103
410510086001026,45.47052,-122.58102
410510086002012,45.464172,-122.58549
410510066011002,45.47427,-122.72766
410510086002009,45.466007,-122.58334
410510006022024,45.466022,-122.5778
410510066011004,45.473457,-122.72375
410510086002008,45.467094,-122.58032
410510086002018,45.463696,-122.5797
410510005023023,45.476318,-122.57933
410510006023012,45.474957,-122.57854
410510006023013,45.474934,-122.57753
410510006022007,45.473133,-122.57753
410510006022010,45.471333,-122.57748
410510006022006,45.47311,-122.57645
410510006023014,45.474899,-122.57645
410510006022011,45.471306,-122.57642
410510006022017,45.469536,-122.57748
410510006024032,45.478394,-122.57301
410510006022018,45.469559,-122.57852
410510006023022,45.47443,-122.57537
410510006023004,45.476604,-122.57307
410510006023023,45.474403,-122.57436
410510006023017,45.475269,-122.57332
410510006022005,45.473083,-122.57536
410510006022012,45.471283,-122.57539
410510006022016,45.469509,-122.57642
410510006022025,45.469482,-122.57539
410510006022013,45.47126,-122.5744
410510006022020,45.469456,-122.57439
410510086002001,45.468327,-122.58034
410510089022005,45.467861,-122.56889
410510006022014,45.470905,-122.57146
410510006022019,45.467766,-122.57662
410510089022002,45.467735,-122.57178
410510029034015,45.541203,-122.5752
410510077001014,45.560684,-122.57232
410510066011013,45.469532,-122.72646
410510073001107,45.568489,-122.5658
410510077001011,45.561485,-122.5723
410510102003028,45.582878,-122.54415
410510066011012,45.471054,-122.7257
410510073001181,45.566795,-122.57021
410510073001192,45.565388,-122.55863
410510073001207,45.563934,-122.56223
410510073001246,45.566936,-122.55592
410510073001060,45.572769,-122.55209
410510066022000,45.473789,-122.70129
410510073001019,45.600422,-122.61586
410510071001081,45.626163,-122.81747
410510067021000,45.480061,-122.7049
410510073001106,45.566711,-122.55614
410510073001103,45.566608,-122.55286
410510073001062,45.572701,-122.54861
410510061002017,45.479393,-122.70027
410510073001076,45.568428,-122.54186
410510073001256,45.566887,-122.53886
410510073001100,45.56852,-122.54626
410510073001090,45.56686,-122.55446
410510073001198,45.565369,-122.54963
410510073001083,45.571804,-122.55024
410510018013039,45.523266,-122.6082
410510018013038,45.523235,-122.60696
410510018021010,45.521076,-122.6082
410510018013027,45.524612,-122.6059
410510018013026,45.523937,-122.60487
410510018013025,45.525299,-122.60484
410510018013036,45.523926,-122.6059
410510018021009,45.522453,-122.60673
410510089021011,45.470409,-122.55222
410510029013006,45.548927,-122.59785
410510029013014,45.547546,-122.59785
410510029013005,45.548927,-122.59683
410510029013004,45.548927,-122.59582
410510029014024,45.550354,-122.5958
410510029013015,45.547546,-122.59684
410510029014022,45.551765,-122.59477
410510029014021,45.551765,-122.59377
410510029014023,45.550354,-122.59479
410510029014031,45.550354,-122.59377
410510029013016,45.547543,-122.59583
410510029013017,45.547543,-122.59481
410510029013002,45.548927,-122.59378
410510077001021,45.560894,-122.5649
410510029013028,45.545078,-122.59795
410510029013024,45.546116,-122.59686
410510077001013,45.560684,-122.57011
410510077001020,45.560177,-122.56531
410510067021001,45.482384,-122.71415
410510077001027,45.5583,-122.57233
410510073001204,45.562653,-122.55715
410510077001002,45.561405,-122.56167
410510077001016,45.559841,-122.57011
410510077001025,45.559025,-122.57011
410510077001031,45.557304,-122.57072
410510077001030,45.557304,-122.57179
410510077001037,45.555149,-122.57304
410510077001038,45.555546,-122.57168
410510078002007,45.55452,-122.5704
410510078002010,45.553871,-122.5716
410510078001011,45.555878,-122.56908
410510077001017,45.559814,-122.56846
410510077001024,45.559021,-122.56846
410510077001023,45.558292,-122.56847
410510077001022,45.55727,-122.56849
410510077001032,45.557304,-122.56955
410510078002008,45.554958,-122.56979
410510078001009,45.556175,-122.56763
410510029034000,45.549202,-122.57256
410510078002006,45.55463,-122.56876
410510078001010,45.556049,-122.56808
410510029031000,45.553463,-122.56699
410510010003075,45.501678,-122.65109
410510077001001,45.560219,-122.5594
410510078002016,45.5509,-122.56226
410510078001005,45.557701,-122.56433
410510078001014,45.556293,-122.56437
410510078001004,45.557899,-122.56332
410510078001015,45.556293,-122.56335
410510078001003,45.558174,-122.56177
410510078001016,45.556293,-122.56234
410510078002011,45.554035,-122.56235
410510078002014,45.553185,-122.56235
410510029034005,45.548481,-122.57256
410510029031031,45.546883,-122.57143
410510029031030,45.546677,-122.57044
410510070003025,45.580585,-122.79865
410510029031013,45.549122,-122.56954
410510029031016,45.547359,-122.56902
410510078002013,45.553181,-122.5593
410510029031029,45.543182,-122.57024
410510078002034,45.54673,-122.55946
410510029031034,45.543873,-122.57183
410510072021187,45.589817,-122.64483
410510029031021,45.539684,-122.56619
410510029031024,45.545994,-122.56801
410510078002015,45.55323,-122.56434
410510078002012,45.554043,-122.55929
410510078002018,45.551517,-122.56176
410510078002025,45.550789,-122.55956
410510099052007,45.487583,-122.47094
410510008023022,45.491127,-122.61535
410510073001206,45.563526,-122.56441
410510004011006,45.489384,-122.61535
410510008024010,45.494297,-122.61267
410510008024009,45.494186,-122.61363
410510008024012,45.496502,-122.61099
410510008023001,45.493305,-122.61196
410510008023007,45.492928,-122.61391
410510008023032,45.491131,-122.61438
410510004011005,45.489391,-122.61437
410510079002006,45.55267,-122.5527
410510073001077,45.566654,-122.53648
410510073001208,45.559162,-122.54276
410510079001015,45.557861,-122.55117
410510079001024,45.556286,-122.5458
410510079001006,45.55777,-122.54913
410510079001014,45.557816,-122.55015
410510079001013,45.55629,-122.54906
410510079002002,45.554478,-122.54907
410510079002007,45.55267,-122.54908
410510079001007,45.55772,-122.54804
410510029032021,45.535767,-122.57201
410510029032009,45.536205,-122.57027
410510078002041,45.547531,-122.56042
410510078002026,45.551594,-122.55931
410510078002023,45.549015,-122.55863
410510079002015,45.547764,-122.54498
410510078002020,45.548534,-122.55972
410510078002021,45.547665,-122.55793
410510078002035,45.54694,-122.55859
410510080011011,45.543201,-122.5596
410510017021033,45.532253,-122.56731
410510078002032,45.547398,-122.55793
410510078002036,45.546627,-122.55841
410510079002028,45.546947,-122.55708
410510079002016,45.54747,-122.55669
410510080011035,45.544754,-122.55856
410510080011003,45.547497,-122.55093
410510059004020,45.489555,-122.68059
