OID_,GEOID,INTPTLAT,INTPTLON,COUNT,SUM_SQ_FT
1670,410510012023021,+45.5077124,-122.6480010,22.000000000000000,30748.000000000000000
1671,410510070001038,+45.5214465,-122.7504113,24.000000000000000,101482.000000000000000
1672,410510005013005,+45.4824343,-122.5979594,10.000000000000000,11922.000000000000000
1673,410510070002084,+45.5331625,-122.7630786,10.000000000000000,28690.000000000000000
1674,410510005013001,+45.4824316,-122.5953851,15.000000000000000,14576.000000000000000
1675,410510033011025,+45.5559179,-122.6512218,19.000000000000000,19421.000000000000000
1676,410510025013012,+45.5395375,-122.6349679,19.000000000000000,19790.000000000000000
1677,410510001002018,+45.4697636,-122.6507762,29.000000000000000,29186.000000000000000
1678,410510029032024,+45.5327360,-122.5707288,38.000000000000000,98434.000000000000000
1679,410510073001220,+45.5591274,-122.5137907,2.000000000000000,21334.000000000000000
1680,410510058003008,+45.4962865,-122.6908712,2.000000000000000,13159.000000000000000
1681,410510007024025,+45.4911992,-122.5971335,19.000000000000000,21918.000000000000000
1682,410510041021021,+45.5888573,-122.7358993,29.000000000000000,40091.000000000000000
1683,410510095023006,+45.5543494,-122.5352548,95.000000000000000,391789.000000000000000
1684,410510001001015,+45.4789991,-122.6512245,11.000000000000000,10657.000000000000000
1685,410510085001011,+45.4835849,-122.5483084,23.000000000000000,34888.000000000000000
1686,410510081004001,+45.5298350,-122.5452558,42.000000000000000,69729.000000000000000
1687,410510060021001,+45.4785417,-122.6875799,82.000000000000000,166774.000000000000000
1688,410510036021063,+45.5635739,-122.6351990,18.000000000000000,23384.000000000000000
1689,410510095021008,+45.5505993,-122.5219994,26.000000000000000,66034.000000000000000
1690,410510069001019,+45.5163342,-122.7385096,29.000000000000000,45326.000000000000000
1691,410510098033015,+45.4991908,-122.4824764,15.000000000000000,30305.000000000000000
1692,410510041014032,+45.6104870,-122.7741838,1.000000000000000,365.000000000000000
1693,410510091011009,+45.5024112,-122.5086990,67.000000000000000,123791.000000000000000
1694,410510095012020,+45.5491047,-122.5164142,18.000000000000000,36835.000000000000000
1695,410510041011002,+45.6115776,-122.7598875,23.000000000000000,131431.000000000000000
1696,410510097022011,+45.5121181,-122.4842298,36.000000000000000,44925.000000000000000
1697,410510020005020,+45.5253520,-122.6387330,12.000000000000000,11951.000000000000000
1698,410510088001006,+45.4668129,-122.5946663,8.000000000000000,9603.000000000000000
1699,410510030002009,+45.5575026,-122.6301578,28.000000000000000,31168.000000000000000
1700,410510051002057,+45.5234850,-122.6728825,4.000000000000000,32997.000000000000000
1701,410510022032008,+45.5464235,-122.6653810,27.000000000000000,35449.000000000000000
1702,410510080022012,+45.5383057,-122.5407020,34.000000000000000,44713.000000000000000
1703,410510059001025,+45.4872428,-122.6745255,9.000000000000000,93406.000000000000000
1704,410510096062000,+45.5257405,-122.4796475,23.000000000000000,123758.000000000000000
1705,410510033022030,+45.5488893,-122.6610859,12.000000000000000,24120.000000000000000
1706,410510050001055,+45.5324408,-122.6900841,2.000000000000000,22456.000000000000000
1707,410510092012022,+45.5046171,-122.5282746,23.000000000000000,45319.000000000000000
1708,410510089011065,+45.4628150,-122.5251039,23.000000000000000,64512.000000000000000
1709,410510070001008,+45.5260561,-122.7320698,1.000000000000000,2886.000000000000000
1710,410510026001004,+45.5474723,-122.6255857,25.000000000000000,34568.000000000000000
1711,410510089021017,+45.4717509,-122.5590030,2.000000000000000,82682.000000000000000
1712,410510033013007,+45.5614777,-122.6571318,24.000000000000000,23642.000000000000000
1713,410510010003069,+45.5030354,-122.6441136,12.000000000000000,14268.000000000000000
1714,410510001001013,+45.4768183,-122.6512364,12.000000000000000,12171.000000000000000
1715,410510081004024,+45.5285346,-122.5555743,52.000000000000000,80957.000000000000000
1716,410510023031002,+45.5388190,-122.6672000,3.000000000000000,61130.000000000000000
1717,410510031001037,+45.5609020,-122.6319775,11.000000000000000,13832.000000000000000
1718,410510073001134,+45.5723333,-122.5827582,5.000000000000000,105516.000000000000000
1719,410510084002008,+45.4932441,-122.5462634,47.000000000000000,53646.000000000000000
1720,410510098032013,+45.4868521,-122.4815517,3.000000000000000,4436.000000000000000
1721,410510012023005,+45.5110739,-122.6487597,8.000000000000000,12179.000000000000000
1722,410510012014018,+45.5167005,-122.6396333,9.000000000000000,11402.000000000000000
1723,410510019004016,+45.5321797,-122.6300750,4.000000000000000,18487.000000000000000
1724,410510064022027,+45.4381420,-122.6966218,41.000000000000000,87734.000000000000000
1725,410510010001007,+45.4992166,-122.6526784,9.000000000000000,15933.000000000000000
1726,410510001004020,+45.4589326,-122.6495331,11.000000000000000,15761.000000000000000
1727,410510019004025,+45.5302290,-122.6244116,37.000000000000000,48767.000000000000000
1728,410510009023000,+45.4972537,-122.6370647,11.000000000000000,15145.000000000000000
1729,410510010005024,+45.4956766,-122.6552371,27.000000000000000,33374.000000000000000
1730,410510002002006,+45.4808445,-122.6449085,31.000000000000000,32289.000000000000000
1731,410510073001160,+45.5703522,-122.6034923,1.000000000000000,35938.000000000000000
1732,410510006023019,+45.4752207,-122.5712742,15.000000000000000,11913.000000000000000
1733,410510007023005,+45.4965653,-122.5939958,14.000000000000000,15032.000000000000000
1734,410510049001013,+45.5323398,-122.6956592,6.000000000000000,47703.000000000000000
1735,410510010002004,+45.5016994,-122.6471643,10.000000000000000,15583.000000000000000
1736,410510088001022,+45.4628172,-122.5906522,33.000000000000000,39267.000000000000000
1737,410510010004017,+45.4923778,-122.6512197,13.000000000000000,34333.000000000000000
1738,410510082023008,+45.5048707,-122.5443088,12.000000000000000,26868.000000000000000
1739,410510102001064,+45.5449850,-122.4854013,14.000000000000000,1059107.000000000000000
1740,410510072021021,+45.6446334,-122.7658178,1.000000000000000,233.000000000000000
1741,410510073001201,+45.5619388,-122.5475821,77.000000000000000,585469.000000000000000
1742,410510072011018,+45.6180043,-122.6877823,49.000000000000000,40016.000000000000000
1743,410510025021000,+45.5383930,-122.6319458,43.000000000000000,50436.000000000000000
1744,410510041021002,+45.5925013,-122.7332497,1.000000000000000,5852.000000000000000
1745,410519800001041,+45.5625803,-122.7118338,11.000000000000000,89796.000000000000000
1746,410510096061013,+45.5217105,-122.4920098,22.000000000000000,40093.000000000000000
1747,410510092011012,+45.5106794,-122.5235494,21.000000000000000,42238.000000000000000
1748,410510006024011,+45.4782909,-122.5691259,26.000000000000000,39666.000000000000000
1749,410510022033008,+45.5428937,-122.6580635,29.000000000000000,31386.000000000000000
1750,410510089012011,+45.4732445,-122.5337622,1.000000000000000,538.000000000000000
1751,410510013023002,+45.5114262,-122.6321661,21.000000000000000,41193.000000000000000
1752,410510033011007,+45.5595569,-122.6541170,16.000000000000000,19416.000000000000000
1753,410519800001061,+45.5637565,-122.7218859,5.000000000000000,7980.000000000000000
1754,410510089013018,+45.4650062,-122.5316819,22.000000000000000,54635.000000000000000
1755,410510070003021,+45.5867723,-122.8069425,19.000000000000000,40985.000000000000000
1756,410510092022006,+45.5125816,-122.5133859,11.000000000000000,21244.000000000000000
1757,410510072021102,+45.5934098,-122.6904544,15.000000000000000,13588.000000000000000
1758,410510094004027,+45.5416360,-122.5342995,36.000000000000000,55711.000000000000000
1759,410510003013019,+45.4856279,-122.6262907,18.000000000000000,53312.000000000000000
1760,410510090001009,+45.4932404,-122.5347690,171.000000000000000,300893.000000000000000
1761,410510012012020,+45.5132413,-122.6420052,13.000000000000000,17200.000000000000000
1762,410510067022013,+45.4787341,-122.7195230,36.000000000000000,84527.000000000000000
1763,410510085001013,+45.4807492,-122.5394880,11.000000000000000,15237.000000000000000
1764,410510003013017,+45.4861543,-122.6312362,24.000000000000000,80476.000000000000000
1765,410510036032000,+45.5678470,-122.6210833,19.000000000000000,36438.000000000000000
1766,410510070003000,+45.5959130,-122.8280964,132.000000000000000,393704.000000000000000
1767,410510068022013,+45.4832090,-122.7106323,58.000000000000000,120552.000000000000000
1768,410510016022016,+45.5088837,-122.5669274,38.000000000000000,38483.000000000000000
1769,410510072021164,+45.6012078,-122.6631751,21.000000000000000,40447.000000000000000
1770,410510089011049,+45.4632699,-122.5176991,15.000000000000000,33575.000000000000000
1771,410510095023003,+45.5540625,-122.5240153,26.000000000000000,71429.000000000000000
1772,410510001003007,+45.4668170,-122.6500115,29.000000000000000,31425.000000000000000
1773,410510034011024,+45.5598113,-122.6617986,2.000000000000000,26465.000000000000000
1774,410510012021015,+45.5108405,-122.6354399,17.000000000000000,18670.000000000000000
1775,410510037022027,+45.5632985,-122.6623489,8.000000000000000,15789.000000000000000
1776,410510081003038,+45.5280402,-122.5597973,34.000000000000000,135815.000000000000000
1777,410510030004011,+45.5507344,-122.6271090,44.000000000000000,41334.000000000000000
1778,410510040011026,+45.5898076,-122.7163302,3.000000000000000,2294.000000000000000
1779,410510026003011,+45.5367684,-122.6272054,32.000000000000000,34190.000000000000000
1780,410510033011006,+45.5595553,-122.6531417,17.000000000000000,22295.000000000000000
1781,410510012022005,+45.5081084,-122.6441348,27.000000000000000,30429.000000000000000
1782,410510025011003,+45.5474787,-122.6342420,28.000000000000000,33925.000000000000000
1783,410510025012012,+45.5428312,-122.6344021,29.000000000000000,31921.000000000000000
1784,410510003026006,+45.4768837,-122.6309064,15.000000000000000,22871.000000000000000
1785,410510026002008,+45.5428775,-122.6291600,31.000000000000000,40407.000000000000000
1786,410510043001124,+45.5603490,-122.7256315,5.000000000000000,49347.000000000000000
1787,410510093012013,+45.5234376,-122.4970029,19.000000000000000,47932.000000000000000
1788,410510020002005,+45.5261076,-122.6351951,17.000000000000000,21657.000000000000000
1789,410510010002052,+45.4953625,-122.6475329,8.000000000000000,84604.000000000000000
1790,410510095011013,+45.5478024,-122.5092532,25.000000000000000,44136.000000000000000
1791,410510036012025,+45.5748399,-122.6551390,31.000000000000000,39342.000000000000000
1792,410510020001029,+45.5294481,-122.6449187,1.000000000000000,1751.000000000000000
1793,410510010002001,+45.5016371,-122.6424979,53.000000000000000,64989.000000000000000
1794,410510023031037,+45.5367868,-122.6629036,12.000000000000000,29721.000000000000000
1795,410510021002004,+45.5246678,-122.6469897,4.000000000000000,20020.000000000000000
1796,410510017023025,+45.5207793,-122.5691166,23.000000000000000,28039.000000000000000
1797,410510063003002,+45.4556363,-122.6848135,224.000000000000000,420533.000000000000000
1798,410510031001033,+45.5608930,-122.6340855,13.000000000000000,13195.000000000000000
1799,410510026002018,+45.5425273,-122.6268391,28.000000000000000,28282.000000000000000
1800,410510059001013,+45.4934985,-122.6725022,2.000000000000000,15671.000000000000000
1801,410510083022003,+45.4942387,-122.5596362,47.000000000000000,116509.000000000000000
1802,410510020003006,+45.5224942,-122.6328297,26.000000000000000,43439.000000000000000
1803,410510021002029,+45.5218196,-122.6480342,7.000000000000000,19949.000000000000000
1804,410510002003006,+45.4730854,-122.6441587,38.000000000000000,37098.000000000000000
1805,410510080022016,+45.5353635,-122.5413853,42.000000000000000,73947.000000000000000
1806,410510004022005,+45.4848408,-122.6059758,13.000000000000000,18873.000000000000000
1807,410510025024005,+45.5381980,-122.6447830,17.000000000000000,27818.000000000000000
1808,410510060011002,+45.4973570,-122.6801565,29.000000000000000,61868.000000000000000
1809,410510012022016,+45.5055201,-122.6403886,44.000000000000000,55042.000000000000000
1810,410510034012008,+45.5570267,-122.6661886,18.000000000000000,25261.000000000000000
1811,410510069001030,+45.5155016,-122.7407283,1.000000000000000,5142.000000000000000
1812,410510002003029,+45.4661027,-122.6460420,21.000000000000000,33293.000000000000000
1813,410510093021005,+45.5252772,-122.5268843,59.000000000000000,84009.000000000000000
1814,410510056003017,+45.5088105,-122.6846013,9.000000000000000,16656.000000000000000
1815,410510003012018,+45.4817173,-122.6231240,7.000000000000000,10649.000000000000000
1816,410510006023000,+45.4765175,-122.5691453,34.000000000000000,35768.000000000000000
1817,410510083011026,+45.4923155,-122.5710259,52.000000000000000,72677.000000000000000
1818,410510091011016,+45.4971095,-122.4978461,80.000000000000000,126124.000000000000000
1819,410510066011025,+45.4683155,-122.7330426,14.000000000000000,26650.000000000000000
1820,410510085001019,+45.4780137,-122.5420828,88.000000000000000,249649.000000000000000
1821,410510093011000,+45.5338847,-122.4965004,2.000000000000000,10146.000000000000000
1822,410510095023004,+45.5548343,-122.5272324,12.000000000000000,77213.000000000000000
1823,410510030002027,+45.5544371,-122.6281340,27.000000000000000,24864.000000000000000
1824,410510073001155,+45.5694600,-122.6021703,1.000000000000000,32361.000000000000000
1825,410510034022019,+45.5514210,-122.6698460,8.000000000000000,9793.000000000000000
1826,410510099033014,+45.4764426,-122.4703895,12.000000000000000,29926.000000000000000
1827,410510083021023,+45.4971527,-122.5512045,64.000000000000000,55685.000000000000000
1828,410510046012019,+45.5188880,-122.7165022,1.000000000000000,15.000000000000000
1829,410510090001001,+45.4958262,-122.5286257,71.000000000000000,124001.000000000000000
1830,410510062001006,+45.4699409,-122.6750289,11.000000000000000,19693.000000000000000
1831,410510033022023,+45.5514223,-122.6561736,21.000000000000000,22880.000000000000000
1832,410510051002012,+45.5262977,-122.6750201,6.000000000000000,31462.000000000000000
1833,410510090001014,+45.4943559,-122.5267745,34.000000000000000,50458.000000000000000
1834,410510046012069,+45.5214915,-122.7103281,9.000000000000000,19409.000000000000000
1835,410510033012022,+45.5568467,-122.6570932,10.000000000000000,20326.000000000000000
1836,410510082012004,+45.5104360,-122.5557369,6.000000000000000,16417.000000000000000
1837,410510025016015,+45.5459290,-122.6395890,32.000000000000000,28081.000000000000000
1838,410510063001045,+45.4460446,-122.6645058,4.000000000000000,7013.000000000000000
1839,410510092021018,+45.5154001,-122.5147288,82.000000000000000,147654.000000000000000
1840,410510092011017,+45.5054180,-122.5235104,29.000000000000000,45755.000000000000000
