OID_,geoid,intptlat,intptlon,NAME,COALIT
13094,410510099033023.000000000000000,45.479782104492188,-122.483055114746094,PLEASANT VALLEY,EPCO
13095,410510099033025.000000000000000,45.476673126220703,-122.484626770019531,PLEASANT VALLEY,EPCO
13096,410510099032016.000000000000000,45.466629028320312,-122.472656250000000,PLEASANT VALLEY,EPCO
13097,410510099032015.000000000000000,45.466293334960938,-122.475959777832031,PLEASANT VALLEY,EPCO
13098,410510001006025.000000000000000,45.458267211914062,-122.658424377441406,SELLWOOD-MORELAND,SEUL
13099,410510001006024.000000000000000,45.458221435546875,-122.660537719726562,SELLWOOD-MORELAND,SEUL
13100,410510063001049.000000000000000,45.456130981445312,-122.661170959472656,MC UNCLAIMED #11,UNCLAIMED
13102,410510077001009.000000000000000,45.562263488769531,-122.570129394531250,SUMNER,CNN
13103,410510081002022.000000000000000,45.523223876953125,-122.547775268554688,HAZELWOOD,EPCO
13104,410519800001006.000000000000000,45.570289611816406,-122.709671020507812,OVERLOOK,NPNS
13105,410519800001007.000000000000000,45.568748474121094,-122.707504272460938,OVERLOOK,NPNS
13106,410510041014021.000000000000000,45.606346130371094,-122.776626586914062,ST. JOHNS,NPNS
13107,410510041014018.000000000000000,45.614868164062500,-122.786804199218750,ST. JOHNS,NPNS
13108,410510072011050.000000000000000,45.611949920654297,-122.691101074218750,HAYDEN ISLAND,NPNS
13109,410510072021304.000000000000000,45.610992431640625,-122.690658569335938,HAYDEN ISLAND,NPNS
13110,410510072021302.000000000000000,45.610717773437500,-122.692604064941406,KENTON,NPNS
13111,410510045001040.000000000000000,45.538745880126953,-122.718421936035156,NORTHWEST DISTRICT,NWNW
13112,410510057003023.000000000000000,45.505985260009766,-122.676620483398438,PORTLAND DOWNTOWN,NWNW
13113,410510057003022.000000000000000,45.506813049316406,-122.676750183105469,PORTLAND DOWNTOWN,NWNW
13114,410510089011077.000000000000000,45.476558685302734,-122.514877319335938,PLEASANT VALLEY,EPCO
13115,410510072021192.000000000000000,45.582798004150391,-122.652328491210938,EAST COLUMBIA,NPNS
13116,410510009022005.000000000000000,45.496047973632812,-122.635635375976562,CRESTON-KENILWORTH,SEUL
13117,410510009022004.000000000000000,45.495918273925781,-122.634155273437500,CRESTON-KENILWORTH,SEUL
13118,410510095023003.000000000000000,45.554061889648438,-122.524017333984375,ARGAY TERRACE,EPCO
13119,410510002001016.000000000000000,45.484737396240234,-122.646896362304688,SELLWOOD-MORELAND,SEUL
13120,410510064033012.000000000000000,45.451152801513672,-122.724060058593750,WEST PORTLAND PARK,SWCS
13121,410510064033006.000000000000000,45.451087951660156,-122.726135253906250,WEST PORTLAND PARK,SWCS
13123,410510027022024.000000000000000,45.532577514648438,-122.615531921386719,HOLLYWOOD,CNN
13124,410510027022031.000000000000000,45.530490875244141,-122.611457824707031,ROSE CITY PARK,CNN
13125,410510088001001.000000000000000,45.466777801513672,-122.591819763183594,BRENTWOOD-DARLINGTON,SEUL
13126,410510028023034.000000000000000,45.530040740966797,-122.602714538574219,ROSE CITY PARK,CNN
13127,410510029024022.000000000000000,45.532787322998047,-122.597244262695312,ROSE CITY PARK,CNN
13128,410510064041001.000000000000000,45.439556121826172,-122.710868835449219,ARNOLD CREEK,SWCS
13129,410510058003008.000000000000000,45.496288299560547,-122.690872192382812,HOMESTEAD,SWCS
13130,410510066023011.000000000000000,45.472122192382812,-122.716491699218750,MULTNOMAH,SWCS
13131,410510059004002.000000000000000,45.495918273925781,-122.677001953125000,SOUTH PORTLAND,SWCS
13132,410510066021012.000000000000000,45.469638824462891,-122.693725585937500,HILLSDALE,SWCS
13133,410510073001164.000000000000000,45.569229125976562,-122.592453002929688,CULLY,CNN
13134,410510063001031.000000000000000,45.458946228027344,-122.675643920898438,COLLINS VIEW,SWCS
13135,410510102003134.000000000000000,45.556629180908203,-122.489700317382812,WILKES,EPCO
13136,410510003012025.000000000000000,45.482013702392578,-122.634689331054688,EASTMORELAND/REED,SEUL
13137,410510008024003.000000000000000,45.496093750000000,-122.620315551757812,CRESTON-KENILWORTH,SEUL
13138,410510059001086.000000000000000,45.473339080810547,-122.668235778808594,SOUTH PORTLAND,SWCS
13139,410510001001028.000000000000000,45.474246978759766,-122.666831970214844,SOUTH PORTLAND,SWCS
13140,410510001001025.000000000000000,45.473217010498047,-122.663841247558594,SELLWOOD-MORELAND,SEUL
13141,410519800001008.000000000000000,45.564701080322266,-122.701515197753906,OVERLOOK,NPNS
13142,410510035013009.000000000000000,45.559043884277344,-122.695381164550781,OVERLOOK,NPNS
13143,410510045001009.000000000000000,45.540466308593750,-122.688194274902344,NORTHWEST DISTRICT,NWNW
13144,410510041011046.000000000000000,45.593494415283203,-122.727981567382812,ST. JOHNS,NPNS
13145,410510041021020.000000000000000,45.590526580810547,-122.732299804687500,ST. JOHNS,NPNS
13146,410510041021000.000000000000000,45.591354370117188,-122.730682373046875,ST. JOHNS,NPNS
13147,410510072021275.000000000000000,45.585910797119141,-122.671409606933594,PIEDMONT,NPNS
13148,410510072021202.000000000000000,45.577259063720703,-122.636222839355469,SUNDERLAND,CNN
13149,410510072021229.000000000000000,45.594848632812500,-122.702743530273438,KENTON,NPNS
13150,410510072021284.000000000000000,45.614498138427734,-122.757873535156250,ST. JOHNS,NPNS
13151,410510072021233.000000000000000,45.617069244384766,-122.761154174804688,ST. JOHNS,NPNS
13152,410510070001047.000000000000000,45.526184082031250,-122.763923645019531,FOREST PARK,NWNW
13153,410510073001230.000000000000000,45.559677124023438,-122.534553527832031,ARGAY TERRACE,EPCO
13154,410519800001065.000000000000000,45.549808502197266,-122.696105957031250,OVERLOOK,NPNS
13155,410510045001000.000000000000000,45.544208526611328,-122.692443847656250,NORTHWEST DISTRICT,NWNW
13156,410510022031105.000000000000000,45.546676635742188,-122.671623229980469,BOISE,NECN
13157,410510043001125.000000000000000,45.549388885498047,-122.704917907714844,MC UNCLAIMED #14,UNCLAIMED
13158,410510073001147.000000000000000,45.575149536132812,-122.626144409179688,SUNDERLAND,CNN
13159,410519800001038.000000000000000,45.562625885009766,-122.708023071289062,OVERLOOK,NPNS
13160,410510072021261.000000000000000,45.596561431884766,-122.721374511718750,KENTON,NPNS
13161,410510073001239.000000000000000,45.553676605224609,-122.510780334472656,ARGAY TERRACE,EPCO
13162,410510072021021.000000000000000,45.644634246826172,-122.765815734863281,ST. JOHNS,NPNS
13165,410510089013007.000000000000000,45.474395751953125,-122.546340942382812,PLEASANT VALLEY,EPCO
13166,410510011011168.000000000000000,45.507530212402344,-122.666992187500000,HOSFORD-ABERNETHY,SEUL
13169,410510089013006.000000000000000,45.474666595458984,-122.544815063476562,PLEASANT VALLEY,EPCO
13170,410510069002018.000000000000000,45.500335693359375,-122.742660522460938,SOUTHWEST HILLS,NWNW
13171,410510069002031.000000000000000,45.498146057128906,-122.742164611816406,SOUTHWEST HILLS,NWNW
13172,410510066011024.000000000000000,45.467777252197266,-122.731597900390625,MAPLEWOOD,SWCS
13173,410510066011025.000000000000000,45.468315124511719,-122.733039855957031,MAPLEWOOD,SWCS
13174,410510070002085.000000000000000,45.532485961914062,-122.761672973632812,NORTHWEST HEIGHTS,NWNW
13175,410510095012025.000000000000000,45.544429779052734,-122.519493103027344,ARGAY TERRACE,EPCO
13176,410510041014017.000000000000000,45.614704132080078,-122.783309936523438,ST. JOHNS,NPNS
13177,410510041014016.000000000000000,45.615756988525391,-122.782554626464844,ST. JOHNS,NPNS
13178,410510089013009.000000000000000,45.471912384033203,-122.543121337890625,PLEASANT VALLEY,EPCO
13179,410510069001100.000000000000000,45.509742736816406,-122.731384277343750,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13180,410510043001019.000000000000000,45.605968475341797,-122.790473937988281,LINNTON,NWNW
13181,410510041014019.000000000000000,45.605770111083984,-122.780456542968750,ST. JOHNS,NPNS
13182,410510043001008.000000000000000,45.612442016601562,-122.787048339843750,ST. JOHNS,NPNS
13183,410510043001009.000000000000000,45.612171173095703,-122.789360046386719,LINNTON,NWNW
13184,410510040023034.000000000000000,45.579154968261719,-122.741661071777344,UNIVERSITY PARK,NPNS
13185,410510073001171.000000000000000,45.570972442626953,-122.584182739257812,CULLY,CNN
13186,410510072021049.000000000000000,45.624294281005859,-122.781127929687500,ST. JOHNS,NPNS
13187,410510072021055.000000000000000,45.624950408935547,-122.784034729003906,ST. JOHNS,NPNS
13188,410510072021045.000000000000000,45.627330780029297,-122.783676147460938,ST. JOHNS,NPNS
13189,410510102003112.000000000000000,45.556049346923828,-122.509277343750000,WILKES,EPCO
13190,410519800001039.000000000000000,45.566146850585938,-122.715911865234375,OVERLOOK,NPNS
13193,410510072021042.000000000000000,45.634765625000000,-122.785079956054688,ST. JOHNS,NPNS
13200,410510072021043.000000000000000,45.635154724121094,-122.783439636230469,ST. JOHNS,NPNS
13201,410510072021036.000000000000000,45.641532897949219,-122.774681091308594,ST. JOHNS,NPNS
13204,410510072021017.000000000000000,45.645664215087891,-122.770622253417969,ST. JOHNS,NPNS
13206,410510072021295.000000000000000,45.629070281982422,-122.788162231445312,ST. JOHNS,NPNS
13210,410510063002024.000000000000000,45.440277099609375,-122.669380187988281,MC UNCLAIMED #13,UNCLAIMED
13213,410510063002021.000000000000000,45.441192626953125,-122.669853210449219,MC UNCLAIMED #13,UNCLAIMED
13215,410510063002012.000000000000000,45.441326141357422,-122.672782897949219,MC UNCLAIMED #13,UNCLAIMED
13216,410510063002019.000000000000000,45.443492889404297,-122.671409606933594,MC UNCLAIMED #13,UNCLAIMED
13217,410510063002006.000000000000000,45.445789337158203,-122.668754577636719,COLLINS VIEW,SWCS
13218,410510063001044.000000000000000,45.446117401123047,-122.667747497558594,COLLINS VIEW,SWCS
13219,410510086002029.000000000000000,45.461982727050781,-122.588073730468750,BRENTWOOD-DARLINGTON,SEUL
13220,410510086002031.000000000000000,45.462024688720703,-122.586486816406250,BRENTWOOD-DARLINGTON,SEUL
13221,410510089011053.000000000000000,45.466133117675781,-122.509719848632812,PLEASANT VALLEY,EPCO
13222,410510086002026.000000000000000,45.463043212890625,-122.585655212402344,BRENTWOOD-DARLINGTON,SEUL
13223,410510086002023.000000000000000,45.461929321289062,-122.584968566894531,BRENTWOOD-DARLINGTON,SEUL
13224,410510086002034.000000000000000,45.462070465087891,-122.579528808593750,BRENTWOOD-DARLINGTON,SEUL
13225,410510089011052.000000000000000,45.466548919677734,-122.507781982421875,PLEASANT VALLEY,EPCO
13226,410510089011040.000000000000000,45.471946716308594,-122.496765136718750,PLEASANT VALLEY,EPCO
13227,410510099032013.000000000000000,45.473850250244141,-122.490768432617188,PLEASANT VALLEY,EPCO
13228,410510091024024.000000000000000,45.486526489257812,-122.489913940429688,CENTENNIAL/PLEASANT VALLEY,EPCO
13229,410510068021009.000000000000000,45.495067596435547,-122.723167419433594,BRIDLEMILE/SOUTHWEST HILLS,SWCS/NWNW
13230,410510091023001.000000000000000,45.489982604980469,-122.489463806152344,CENTENNIAL/PLEASANT VALLEY,EPCO
13232,410510069002033.000000000000000,45.495605468750000,-122.743141174316406,SOUTHWEST HILLS,NWNW
13233,410510069002035.000000000000000,45.494579315185547,-122.743293762207031,SOUTHWEST HILLS,NWNW
13234,410510068021023.000000000000000,45.498065948486328,-122.724731445312500,BRIDLEMILE,SWCS
13235,410510069002025.000000000000000,45.500102996826172,-122.722099304199219,BRIDLEMILE/SOUTHWEST HILLS,SWCS/NWNW
13237,410510093011026.000000000000000,45.526798248291016,-122.498245239257812,WILKES,EPCO
13238,410510069001095.000000000000000,45.505599975585938,-122.725158691406250,SOUTHWEST HILLS,NWNW
13239,410510069001098.000000000000000,45.508529663085938,-122.722724914550781,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13240,410510069001094.000000000000000,45.505741119384766,-122.723564147949219,SOUTHWEST HILLS,NWNW
13241,410510069001097.000000000000000,45.508453369140625,-122.722488403320312,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13242,410510069001056.000000000000000,45.508914947509766,-122.721878051757812,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13243,410510069001063.000000000000000,45.508392333984375,-122.722976684570312,SOUTHWEST HILLS,NWNW
13244,410510069002011.000000000000000,45.507236480712891,-122.743530273437500,SOUTHWEST HILLS,NWNW
13245,410510099033007.000000000000000,45.478870391845703,-122.482315063476562,PLEASANT VALLEY,EPCO
13246,410510099033026.000000000000000,45.476520538330078,-122.479927062988281,PLEASANT VALLEY,EPCO
13247,410510099032011.000000000000000,45.473823547363281,-122.477569580078125,PLEASANT VALLEY,EPCO
13248,410510099032029.000000000000000,45.463768005371094,-122.469978332519531,PLEASANT VALLEY,EPCO
13249,410510099032043.000000000000000,45.462089538574219,-122.467819213867188,PLEASANT VALLEY,EPCO
13250,410510069001030.000000000000000,45.515502929687500,-122.740730285644531,SYLVAN-HIGHLANDS,NWNW
13251,410510069001036.000000000000000,45.510528564453125,-122.739662170410156,SYLVAN-HIGHLANDS,NWNW
13252,410510069001027.000000000000000,45.511348724365234,-122.738586425781250,SYLVAN-HIGHLANDS,NWNW
13253,410510069001101.000000000000000,45.515705108642578,-122.740539550781250,SYLVAN-HIGHLANDS,NWNW
13254,410510069001070.000000000000000,45.514198303222656,-122.734542846679688,SYLVAN-HIGHLANDS,NWNW
13255,410510069001021.000000000000000,45.515556335449219,-122.733039855957031,SYLVAN-HIGHLANDS,NWNW
13256,410510069001040.000000000000000,45.513530731201172,-122.723983764648438,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13257,410510069001003.000000000000000,45.514915466308594,-122.721748352050781,SYLVAN-HIGHLANDS,NWNW
13258,410510069001043.000000000000000,45.513702392578125,-122.721366882324219,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
13259,410510069001044.000000000000000,45.512535095214844,-122.719467163085938,ARLINGTON HEIGHTS/SYLVAN-HIGHLANDS,NWNW
13260,410510070001003.000000000000000,45.523315429687500,-122.725074768066406,HILLSIDE,NWNW
13261,410510070001008.000000000000000,45.526054382324219,-122.732070922851562,FOREST PARK,NWNW
13262,410510070001035.000000000000000,45.524459838867188,-122.744827270507812,FOREST PARK,NWNW
13263,410510070001007.000000000000000,45.528209686279297,-122.732681274414062,FOREST PARK,NWNW
13264,410510070001024.000000000000000,45.529708862304688,-122.763481140136719,FOREST PARK,NWNW
13265,410510070001020.000000000000000,45.526809692382812,-122.758293151855469,FOREST PARK,NWNW
13266,410510070001045.000000000000000,45.526828765869141,-122.760948181152344,FOREST PARK,NWNW
13267,410510070002090.000000000000000,45.530471801757812,-122.763969421386719,NORTHWEST HEIGHTS,NWNW
13268,410510070001023.000000000000000,45.528804779052734,-122.762840270996094,FOREST PARK,NWNW
13275,410510070001011.000000000000000,45.531108856201172,-122.754554748535156,FOREST PARK,NWNW
13276,410510070002082.000000000000000,45.533557891845703,-122.747917175292969,FOREST PARK,NWNW
13277,410510070002044.000000000000000,45.539649963378906,-122.758460998535156,FOREST PARK,NWNW
13278,410510070002045.000000000000000,45.538829803466797,-122.757629394531250,FOREST PARK,NWNW
13279,410510070002051.000000000000000,45.536258697509766,-122.757446289062500,FOREST PARK,NWNW
13280,410510070002050.000000000000000,45.535572052001953,-122.756156921386719,FOREST PARK,NWNW
13281,410510070002049.000000000000000,45.536926269531250,-122.755615234375000,FOREST PARK,NWNW
13282,410510070002004.000000000000000,45.551578521728516,-122.755073547363281,FOREST PARK/LINNTON,NWNW
13283,410510070002062.000000000000000,45.537487030029297,-122.738403320312500,FOREST PARK,NWNW
13284,410510070002059.000000000000000,45.534721374511719,-122.735015869140625,FOREST PARK,NWNW
13285,410510070002074.000000000000000,45.532207489013672,-122.724395751953125,FOREST PARK,NWNW
13286,410510070002072.000000000000000,45.530181884765625,-122.732147216796875,FOREST PARK,NWNW
13287,410510070003024.000000000000000,45.576457977294922,-122.794792175292969,FOREST PARK,NWNW
13288,410510070003018.000000000000000,45.577850341796875,-122.795837402343750,FOREST PARK,NWNW
13289,410510070003020.000000000000000,45.581253051757812,-122.799774169921875,FOREST PARK,NWNW
13290,410510070003017.000000000000000,45.579177856445312,-122.798324584960938,FOREST PARK,NWNW
13291,410510070003004.000000000000000,45.588806152343750,-122.810035705566406,FOREST PARK,NWNW
13292,410510070003022.000000000000000,45.588329315185547,-122.808235168457031,FOREST PARK,NWNW
13293,410510043001035.000000000000000,45.616073608398438,-122.805419921875000,LINNTON,NWNW
13294,410510070003000.000000000000000,45.595912933349609,-122.828094482421875,FOREST PARK,NWNW
13295,410510043001039.000000000000000,45.613704681396484,-122.803924560546875,LINNTON,NWNW
13297,410510072021012.000000000000000,45.637031555175781,-122.743980407714844,ST. JOHNS,NPNS
13298,410510072021300.000000000000000,45.639141082763672,-122.745513916015625,HAYDEN ISLAND,NPNS
13299,410510072021301.000000000000000,45.636600494384766,-122.742706298828125,HAYDEN ISLAND,NPNS
13302,410510070004018.000000000000000,45.543922424316406,-122.780380249023438,FOREST PARK,NWNW
13303,410510070001051.000000000000000,45.519359588623047,-122.741630554199219,FOREST PARK,NWNW
13304,410510070004014.000000000000000,45.545352935791016,-122.782028198242188,FOREST PARK,NWNW
13305,410510070004044.000000000000000,45.538257598876953,-122.784133911132812,NORTHWEST HEIGHTS,NWNW
13306,410510070004012.000000000000000,45.547046661376953,-122.778099060058594,NORTHWEST HEIGHTS,NWNW
13307,410510070004013.000000000000000,45.546623229980469,-122.779129028320312,FOREST PARK,NWNW
13308,410510070002017.000000000000000,45.555015563964844,-122.783523559570312,FOREST PARK,NWNW
13309,410510070002103.000000000000000,45.548439025878906,-122.781013488769531,NORTHWEST HEIGHTS,NWNW
13310,410510070002028.000000000000000,45.550529479980469,-122.781265258789062,NORTHWEST HEIGHTS,NWNW
13311,410510102003068.000000000000000,45.559112548828125,-122.475860595703125,WILKES,EPCO
13312,410510102003004.000000000000000,45.560058593750000,-122.475868225097656,WILKES,EPCO
13320,410510093011001.000000000000000,45.529869079589844,-122.498039245605469,WILKES,EPCO
13323,410510093012016.000000000000000,45.522285461425781,-122.497856140136719,GLENFAIR,EPCO
13324,410510093012001.000000000000000,45.526134490966797,-122.497016906738281,GLENFAIR,EPCO
13325,410510093012010.000000000000000,45.523681640625000,-122.498428344726562,GLENFAIR,EPCO
13326,410510093012002.000000000000000,45.525711059570312,-122.498130798339844,GLENFAIR,EPCO
13333,410510097023009.000000000000000,45.518680572509766,-122.490180969238281,CENTENNIAL,EPCO
13336,410510097021010.000000000000000,45.518440246582031,-122.486434936523438,CENTENNIAL,EPCO
13337,410510097021008.000000000000000,45.517921447753906,-122.486587524414062,CENTENNIAL,EPCO
13338,410510097021006.000000000000000,45.518039703369141,-122.484649658203125,CENTENNIAL,EPCO
13341,410510097022013.000000000000000,45.510627746582031,-122.482757568359375,CENTENNIAL,EPCO
13344,410510097022009.000000000000000,45.510879516601562,-122.483009338378906,CENTENNIAL,EPCO
13347,410510098033010.000000000000000,45.500911712646484,-122.482810974121094,CENTENNIAL,EPCO
13349,410510098033015.000000000000000,45.499191284179688,-122.482475280761719,CENTENNIAL,EPCO
13351,410510098034003.000000000000000,45.494049072265625,-122.479827880859375,CENTENNIAL,EPCO
13353,410510064022026.000000000000000,45.433605194091797,-122.674758911132812,MC UNCLAIMED #13,UNCLAIMED
13358,410510089012002.000000000000000,45.479831695556641,-122.536529541015625,PLEASANT VALLEY/POWELLHURST-GILBERT,EPCO
13359,410510093012015.000000000000000,45.522850036621094,-122.500045776367188,GLENFAIR,EPCO
13360,410510003014003.000000000000000,45.488567352294922,-122.636917114257812,REED,SEUL
13363,410510093021015.000000000000000,45.524364471435547,-122.522888183593750,HAZELWOOD,EPCO
13364,410510051001011.000000000000000,45.531867980957031,-122.680931091308594,PEARL DISTRICT,NWNW
13365,410510051001020.000000000000000,45.533287048339844,-122.683013916015625,PEARL DISTRICT,NWNW
13366,410510051001009.000000000000000,45.532917022705078,-122.682106018066406,PEARL DISTRICT,NWNW
13367,410510051001010.000000000000000,45.532974243164062,-122.681381225585938,PEARL DISTRICT,NWNW
13368,410510089011057.000000000000000,45.465972900390625,-122.497718811035156,PLEASANT VALLEY,EPCO
13370,410510092023014.000000000000000,45.507518768310547,-122.515884399414062,CENTENNIAL,EPCO
13371,410510064022029.000000000000000,45.436836242675781,-122.700874328613281,ARNOLD CREEK,SWCS
13374,410510008022016.000000000000000,45.490943908691406,-122.600990295410156,CRESTON-KENILWORTH,SEUL
13375,410510057003001.000000000000000,45.511192321777344,-122.673553466796875,PORTLAND DOWNTOWN,NWNW
13376,410510062001005.000000000000000,45.468841552734375,-122.673484802246094,SOUTH PORTLAND,SWCS
13377,410510072021004.000000000000000,45.601646423339844,-122.661018371582031,BRIDGETON,NPNS
13378,410510072021171.000000000000000,45.600986480712891,-122.660949707031250,BRIDGETON,NPNS
13379,410510072021007.000000000000000,45.601806640625000,-122.661979675292969,BRIDGETON,NPNS
13380,410510086002016.000000000000000,45.462726593017578,-122.583679199218750,BRENTWOOD-DARLINGTON,SEUL
13381,410510070002033.000000000000000,45.548507690429688,-122.780014038085938,NORTHWEST HEIGHTS,NWNW
13382,410510085001011.000000000000000,45.483585357666016,-122.548309326171875,POWELLHURST-GILBERT,EPCO
13383,410510072021220.000000000000000,45.588985443115234,-122.664871215820312,EAST COLUMBIA,NPNS
13384,410510064032019.000000000000000,45.448348999023438,-122.723304748535156,WEST PORTLAND PARK,SWCS
13385,410510099033031.000000000000000,45.475799560546875,-122.487609863281250,PLEASANT VALLEY,EPCO
13387,410510039015009.000000000000000,45.590988159179688,-122.714126586914062,PORTSMOUTH,NPNS
13388,410510059001006.000000000000000,45.497436523437500,-122.670257568359375,SOUTH PORTLAND,SWCS
13389,410510040011031.000000000000000,45.590579986572266,-122.715545654296875,PORTSMOUTH,NPNS
13391,410510045001010.000000000000000,45.538619995117188,-122.689224243164062,NORTHWEST DISTRICT,NWNW
13392,410510039015012.000000000000000,45.592544555664062,-122.715637207031250,PORTSMOUTH,NPNS
13393,410510040011030.000000000000000,45.589305877685547,-122.715110778808594,PORTSMOUTH,NPNS
13394,410510039015010.000000000000000,45.592582702636719,-122.716125488281250,PORTSMOUTH,NPNS
13395,410510040011034.000000000000000,45.589431762695312,-122.714103698730469,PORTSMOUTH,NPNS
13396,410510093021020.000000000000000,45.524707794189453,-122.512016296386719,HAZELWOOD,EPCO
13397,410510050001139.000000000000000,45.523860931396484,-122.683181762695312,PEARL DISTRICT,NWNW
13398,410510059001007.000000000000000,45.496738433837891,-122.670272827148438,SOUTH PORTLAND,SWCS
13399,410510061002005.000000000000000,45.484333038330078,-122.696166992187500,HILLSDALE,SWCS
13400,410510089013017.000000000000000,45.463829040527344,-122.542510986328125,PLEASANT VALLEY,EPCO
13401,410510040011023.000000000000000,45.591987609863281,-122.718658447265625,PORTSMOUTH,NPNS
13402,410510040011022.000000000000000,45.591651916503906,-122.718299865722656,PORTSMOUTH,NPNS
13403,410510040011011.000000000000000,45.593437194824219,-122.719009399414062,PORTSMOUTH,NPNS
13404,410510040011012.000000000000000,45.593208312988281,-122.718452453613281,PORTSMOUTH,NPNS
13405,410510040011020.000000000000000,45.592567443847656,-122.718452453613281,PORTSMOUTH,NPNS
13406,410510039015013.000000000000000,45.587913513183594,-122.712928771972656,PORTSMOUTH,NPNS
13407,410510039015034.000000000000000,45.585998535156250,-122.712928771972656,PORTSMOUTH,NPNS
13408,410510040011035.000000000000000,45.586898803710938,-122.715385437011719,PORTSMOUTH,NPNS
13409,410510040011041.000000000000000,45.586891174316406,-122.713935852050781,PORTSMOUTH,NPNS
13410,410510040011032.000000000000000,45.587921142578125,-122.715049743652344,PORTSMOUTH,NPNS
13411,410510040011027.000000000000000,45.591812133789062,-122.716125488281250,PORTSMOUTH,NPNS
13412,410510040011028.000000000000000,45.591938018798828,-122.715103149414062,PORTSMOUTH,NPNS
13413,410510040011036.000000000000000,45.588081359863281,-122.716735839843750,PORTSMOUTH,NPNS
13414,410510040011040.000000000000000,45.586898803710938,-122.717361450195312,PORTSMOUTH,NPNS
13415,410510040011026.000000000000000,45.589809417724609,-122.716331481933594,PORTSMOUTH,NPNS
13416,410510040011039.000000000000000,45.589164733886719,-122.718475341796875,PORTSMOUTH,NPNS
13417,410510091024011.000000000000000,45.493354797363281,-122.494819641113281,CENTENNIAL/PLEASANT VALLEY,EPCO
13418,410510040011037.000000000000000,45.587593078613281,-122.717620849609375,PORTSMOUTH,NPNS
13419,410510039015032.000000000000000,45.586891174316406,-122.712928771972656,PORTSMOUTH,NPNS
13420,410510040011025.000000000000000,45.590412139892578,-122.717376708984375,PORTSMOUTH,NPNS
13421,410510040011038.000000000000000,45.589164733886719,-122.717376708984375,PORTSMOUTH,NPNS
13422,410510091024000.000000000000000,45.493824005126953,-122.494148254394531,CENTENNIAL/PLEASANT VALLEY,EPCO
13423,410510067011003.000000000000000,45.482837677001953,-122.729469299316406,HAYHURST,SWCS
13424,410510099033030.000000000000000,45.477275848388672,-122.487266540527344,PLEASANT VALLEY,EPCO
13425,410510099033027.000000000000000,45.476444244384766,-122.487548828125000,PLEASANT VALLEY,EPCO
13426,410510011011166.000000000000000,45.506763458251953,-122.662857055664062,HOSFORD-ABERNETHY,SEUL
13427,410510011011163.000000000000000,45.509403228759766,-122.665054321289062,HOSFORD-ABERNETHY,SEUL
13428,410510070002024.000000000000000,45.555679321289062,-122.785202026367188,FOREST PARK,NWNW
13429,410510043001027.000000000000000,45.617866516113281,-122.806396484375000,LINNTON,NWNW
13430,410510043001112.000000000000000,45.573524475097656,-122.793281555175781,FOREST PARK/LINNTON,NWNW
13431,410510070002005.000000000000000,45.556907653808594,-122.762481689453125,FOREST PARK/LINNTON,NWNW
13432,410510070001031.000000000000000,45.524002075195312,-122.726753234863281,FOREST PARK,NWNW
13433,410510102003006.000000000000000,45.560245513916016,-122.478378295898438,WILKES,EPCO
13435,410510035013010.000000000000000,45.561958312988281,-122.697540283203125,OVERLOOK,NPNS
13436,410510001004021.000000000000000,45.458869934082031,-122.651557922363281,SELLWOOD-MORELAND,SEUL
13437,410510001004020.000000000000000,45.458930969238281,-122.649536132812500,SELLWOOD-MORELAND,SEUL
13438,410510001004023.000000000000000,45.458965301513672,-122.648536682128906,SELLWOOD-MORELAND,SEUL
13439,410510001004022.000000000000000,45.458992004394531,-122.647537231445312,SELLWOOD-MORELAND,SEUL
13440,410510002004046.000000000000000,45.461833953857422,-122.640998840332031,SELLWOOD-MORELAND,SEUL
13441,410510002004028.000000000000000,45.462371826171875,-122.637802124023438,ARDENWALD-JOHNSON CREEK,SEUL
13442,410510089011072.000000000000000,45.461360931396484,-122.491683959960938,PLEASANT VALLEY,EPCO
13443,410510089011073.000000000000000,45.461589813232422,-122.489036560058594,PLEASANT VALLEY,EPCO
13444,410510003024040.000000000000000,45.461627960205078,-122.616546630859375,ARDENWALD-JOHNSON CREEK,SEUL
13445,410510003024038.000000000000000,45.461708068847656,-122.616043090820312,ARDENWALD-JOHNSON CREEK,SEUL
13447,410510064022032.000000000000000,45.434555053710938,-122.698890686035156,ARNOLD CREEK,SWCS
13448,410510064022027.000000000000000,45.438140869140625,-122.696624755859375,ARNOLD CREEK,SWCS
13449,410510086002010.000000000000000,45.465892791748047,-122.580146789550781,BRENTWOOD-DARLINGTON,SEUL
13450,410510086001014.000000000000000,45.472747802734375,-122.579566955566406,BRENTWOOD-DARLINGTON,SEUL
13451,410510060021010.000000000000000,45.476200103759766,-122.687004089355469,HILLSDALE,SWCS
13452,410510067022025.000000000000000,45.476436614990234,-122.718673706054688,HAYHURST,SWCS
13453,410510067022021.000000000000000,45.477451324462891,-122.711982727050781,HAYHURST,SWCS
13454,410510004013020.000000000000000,45.479881286621094,-122.620056152343750,WOODSTOCK,SEUL
