OID_,gidbk20,intptlat20,intptlon20,DISTRICT
22492,410510043001054.000000000000000,45.583234200000000,-122.778327599999997,4
22494,410510003023011.000000000000000,45.466041599999997,-122.620967399999998,3
22495,410510011022017.000000000000000,45.511143300000001,-122.654191400000002,3
22496,410510062002020.000000000000000,45.464187699999997,-122.686999999999998,4
22498,410510035021041.000000000000000,45.548715799999997,-122.676360900000006,2
22500,410510006011019.000000000000000,45.485758699999998,-122.559502100000003,1
22502,410510003022023.000000000000000,45.476661000000000,-122.617988499999996,3
22506,410510037021026.000000000000000,45.567058600000003,-122.661724699999994,2
22508,410510024023031.000000000000000,45.529364200000003,-122.652224899999993,2
22510,410510081001012.000000000000000,45.532553999999998,-122.558500499999994,1
22511,410510036012033.000000000000000,45.573833499999999,-122.659848900000000,2
22512,410510089023015.000000000000000,45.470409600000004,-122.552223200000000,1
22515,410510005011009.000000000000000,45.483969500000001,-122.592676299999994,3
22517,410510067011019.000000000000000,45.476837199999999,-122.724009100000004,4
22520,410510050011013.000000000000000,45.532553700000001,-122.683999000000000,4
22522,410510009023001.000000000000000,45.496959799999999,-122.638627799999995,3
22525,410510040022020.000000000000000,45.577982499999997,-122.724892400000002,2
22528,410510039031026.000000000000000,45.582982000000001,-122.712140000000005,2
22529,410510013013008.000000000000000,45.514670400000000,-122.630258499999997,3
22534,410510024023028.000000000000000,45.530778800000000,-122.653568800000002,2
22542,410510033013005.000000000000000,45.562273800000000,-122.660522499999999,2
22543,410510106022015.000000000000000,45.519542500000000,-122.678936500000006,4
22545,410510005025011.000000000000000,45.489973999999997,-122.596748099999999,3
22558,410510038031025.000000000000000,45.563628600000001,-122.690322300000005,2
22561,410510037021030.000000000000000,45.567068700000000,-122.663928299999995,2
22562,410510036032021.000000000000000,45.563334200000000,-122.623958599999995,2
22563,410510050022000.000000000000000,45.535537099999999,-122.686371199999996,4
22567,410510012041001.000000000000000,45.518943600000000,-122.636573100000007,3
22568,410510082031008.000000000000000,45.520047300000002,-122.541646900000003,1
22570,410510023032031.000000000000000,45.526286499999998,-122.663053599999998,2
22571,410510018013003.000000000000000,45.526142399999998,-122.608189199999998,3
22572,410510039023009.000000000000000,45.575244200000000,-122.700173500000005,2
22574,410510029021001.000000000000000,45.551644300000000,-122.579332899999997,3
22576,410510033012018.000000000000000,45.556797899999999,-122.659020499999997,2
22580,410510039031006.000000000000000,45.583198899999999,-122.712944899999997,2
22584,410510004022028.000000000000000,45.482450600000000,-122.608353100000002,3
22586,410510028012019.000000000000000,45.542753200000000,-122.601969400000002,3
22592,410510005012019.000000000000000,45.477798800000002,-122.590805500000002,3
22595,410510018013006.000000000000000,45.527765600000002,-122.613135799999995,3
22596,410510028011000.000000000000000,45.547554200000000,-122.599905399999997,3
22597,410510058004009.000000000000000,45.495516700000003,-122.699500999999998,4
22602,410510038012014.000000000000000,45.578470199999998,-122.683407599999995,2
22604,410510016022006.000000000000000,45.513967500000000,-122.570634299999995,3
22605,410510027022015.000000000000000,45.533180000000002,-122.610703500000000,3
22606,410510006022003.000000000000000,45.474079400000001,-122.571203400000002,1
22609,410510012021017.000000000000000,45.510132499999997,-122.637137600000003,3
22610,410510006014028.000000000000000,45.481793500000002,-122.573772300000002,1
22614,410510013012017.000000000000000,45.512469299999999,-122.626350799999997,3
22616,410510041022011.000000000000000,45.585866199999998,-122.741817299999994,2
22618,410510050022002.000000000000000,45.535319500000000,-122.688158599999994,4
22621,410510011011089.000000000000000,45.514735799999997,-122.662300099999996,3
22623,410510013011002.000000000000000,45.518945400000000,-122.626462000000004,3
22624,410510065013013.000000000000000,45.455467499999997,-122.739005300000002,4
22625,410510013011006.000000000000000,45.518226400000003,-122.625129000000001,3
22628,410510029023005.000000000000000,45.542349100000003,-122.588010100000005,3
22629,410510077001021.000000000000000,45.559103600000000,-122.565352700000005,1
22630,410510010001021.000000000000000,45.497149700000001,-122.653043800000006,3
22631,410510028011019.000000000000000,45.546131699999997,-122.601977099999999,3
22634,410510019002020.000000000000000,45.522164199999999,-122.621661599999996,3
22635,410510005025010.000000000000000,45.489743599999997,-122.595654100000004,3
22637,410510023032029.000000000000000,45.527765400000000,-122.664854899999995,2
22638,410510065011006.000000000000000,45.464778699999997,-122.724626299999997,4
22641,410510024023013.000000000000000,45.536125699999999,-122.656058400000006,2
22642,410510004023011.000000000000000,45.479617500000003,-122.608028599999997,3
22643,410510038032006.000000000000000,45.569157099999998,-122.680612400000001,2
22644,410510009021007.000000000000000,45.494410000000002,-122.623620299999999,3
22646,410510022032008.000000000000000,45.546423500000003,-122.665380999999996,2
22647,410510082012009.000000000000000,45.508322700000001,-122.558971299999996,1
22648,410510058004016.000000000000000,45.496222899999999,-122.702694699999995,4
22652,410510011021013.000000000000000,45.510665500000002,-122.649805799999996,3
22653,410510019003019.000000000000000,45.523930000000000,-122.624171700000005,3
22654,410510005021011.000000000000000,45.487264199999998,-122.581445400000007,3
22658,410510003011017.000000000000000,45.485703999999998,-122.622136499999996,3
22663,410510004022027.000000000000000,45.482443600000003,-122.607635200000004,3
22664,410510088003021.000000000000000,45.465520300000001,-122.611838899999995,3
22665,410510019004004.000000000000000,45.533338600000000,-122.627495400000001,3
22667,410510072023083.000000000000000,45.596501099999998,-122.717998899999998,2
22671,410510004021000.000000000000000,45.488452500000001,-122.599491499999999,3
22676,410510041042007.000000000000000,45.608664300000001,-122.769202800000002,2
22679,410510008011001.000000000000000,45.504890699999997,-122.600741200000002,3
22681,410510020012015.000000000000000,45.524678399999999,-122.632386199999999,3
22682,410510043001053.000000000000000,45.585361900000002,-122.773114699999994,4
22684,410510041042036.000000000000000,45.597255500000003,-122.761213100000006,2
22685,410510017042017.000000000000000,45.523708800000001,-122.592531899999997,3
22686,410510039023016.000000000000000,45.574116400000001,-122.697857700000000,2
22692,410510014001000.000000000000000,45.518940800000003,-122.618663499999997,3
22697,410510011021017.000000000000000,45.508093500000001,-122.652135200000004,3
22698,410510094003002.000000000000000,45.539276700000002,-122.515604499999995,1
22700,410510008023006.000000000000000,45.492928800000001,-122.615857399999996,3
22701,410510058003006.000000000000000,45.494073399999998,-122.686509099999995,4
22706,410510012023002.000000000000000,45.511973800000000,-122.648233200000007,3
22707,410510066024003.000000000000000,45.471545800000001,-122.704192300000003,4
22708,410510106012018.000000000000000,45.519415299999999,-122.684175300000007,4
22713,410510029013002.000000000000000,45.548928099999998,-122.593784200000002,3
22714,410510002012016.000000000000000,45.462535799999998,-122.646048300000004,4
22715,410510042002028.000000000000000,45.586667900000002,-122.757264300000003,2
22720,410510057024001.000000000000000,45.514054899999998,-122.678404400000005,4
22725,410510016012019.000000000000000,45.510571100000000,-122.586173700000003,3
22727,410510080022014.000000000000000,45.534425100000000,-122.543925799999997,1
22731,410510060021026.000000000000000,45.472336900000002,-122.692613800000004,4
22732,410510037012009.000000000000000,45.572909899999999,-122.667276200000003,2
22737,410510039023035.000000000000000,45.571741600000003,-122.699622000000005,2
22738,410510011011093.000000000000000,45.514012999999998,-122.659225000000006,3
22743,410510003011008.000000000000000,45.487772700000001,-122.621669499999996,3
22746,410510025016009.000000000000000,45.545935999999998,-122.645766499999993,2
22748,410670305021010.000000000000000,45.458314199999997,-122.744440200000000,4
22753,410510075001007.000000000000000,45.560965000000003,-122.597638200000006,2
22757,410510005024016.000000000000000,45.479244700000002,-122.588638399999994,3
22759,410510011011120.000000000000000,45.512580200000002,-122.657225400000002,3
22762,410510078001006.000000000000000,45.556523800000001,-122.565730400000007,1
22764,410510010003064.000000000000000,45.502307299999998,-122.640041900000000,3
22766,410510094001000.000000000000000,45.542555100000001,-122.502831299999997,1
22767,410510038013018.000000000000000,45.577975299999999,-122.687148899999997,2
22768,410510083021010.000000000000000,45.500871600000004,-122.565340599999999,1
22772,410510076002021.000000000000000,45.556086999999998,-122.599792399999998,2
22777,410510024023022.000000000000000,45.534702000000003,-122.657082299999999,2
22781,410510093013002.000000000000000,45.520632200000001,-122.504271700000004,1
22782,410510017042020.000000000000000,45.522501099999999,-122.591388100000003,3
22785,410510069001021.000000000000000,45.515328799999999,-122.737742600000004,4
22788,410510010003018.000000000000000,45.503310499999998,-122.654120899999995,3
22796,410510029025022.000000000000000,45.541614199999998,-122.596911700000007,3
22799,410510081003000.000000000000000,45.531094299999999,-122.539608799999996,1
22800,410510039023000.000000000000000,45.576923899999997,-122.696998300000004,2
22806,410510038023008.000000000000000,45.576223499999998,-122.691665799999996,2
22807,410510031003019.000000000000000,45.553672800000001,-122.631204199999999,2
22811,410510009011002.000000000000000,45.504077000000002,-122.625723800000003,3
22815,410510021011007.000000000000000,45.522575699999997,-122.661240199999995,3
22816,410510083011014.000000000000000,45.494464899999997,-122.578305200000003,1
22819,410510025021020.000000000000000,45.535471000000001,-122.638630500000005,2
22820,410510010001008.000000000000000,45.499207100000000,-122.651663999999997,3
22822,410510036014019.000000000000000,45.565178500000002,-122.656996399999997,2
22823,410510004011007.000000000000000,45.489387899999997,-122.616319599999997,3
22825,410510072011033.000000000000000,45.614245500000003,-122.691022700000005,2
22827,410510065013015.000000000000000,45.455498200000001,-122.742258800000002,4
22829,410510010003067.000000000000000,45.503806599999997,-122.660300300000003,3
22832,410510062003016.000000000000000,45.461845699999998,-122.694065199999997,4
22834,410510097032014.000000000000000,45.505065100000003,-122.485574700000001,1
22837,410510062001004.000000000000000,45.469768700000003,-122.676935200000003,4
22838,410510029014004.000000000000000,45.554656500000000,-122.596780100000004,3
22842,410510034022017.000000000000000,45.551417600000001,-122.668747499999995,2
22846,410510005024008.000000000000000,45.482709600000000,-122.587316599999994,3
22847,410510041033023.000000000000000,45.596258499999998,-122.731409299999996,2
22848,410510081001018.000000000000000,45.529309800000000,-122.567266399999994,3
22849,410510064042001.000000000000000,45.445126799999997,-122.734755000000007,4
22858,410510037013010.000000000000000,45.573908099999997,-122.674314899999999,2
22860,410510019004023.000000000000000,45.529151700000000,-122.629308100000003,3
22864,410510022031021.000000000000000,45.546426400000001,-122.667310299999997,2
22866,410510073001163.000000000000000,45.562634000000003,-122.557301800000005,1
22868,410510022031039.000000000000000,45.542477300000002,-122.670000599999995,2
22872,410510034012013.000000000000000,45.557033300000001,-122.663110000000003,2
22877,410510095021004.000000000000000,45.550273699999998,-122.527231999999998,1
22883,410510095013006.000000000000000,45.547802400000002,-122.509253200000003,1
22889,410510038013025.000000000000000,45.578121199999998,-122.691252000000006,2
22893,410510010002008.000000000000000,45.500345500000002,-122.648142600000000,3
22902,410510036014001.000000000000000,45.567366399999997,-122.656662400000002,2
22905,410510014003004.000000000000000,45.510392699999997,-122.614632000000000,3
22907,410510003026009.000000000000000,45.476165700000003,-122.634073200000003,4
22908,410510013023022.000000000000000,45.505326199999999,-122.633687499999994,3
22913,410510012031000.000000000000000,45.514647400000001,-122.635438600000001,3
22915,410510037023022.000000000000000,45.564474900000000,-122.672352000000004,2
22916,410510072012005.000000000000000,45.612647600000003,-122.675859099999997,2
22919,410510040024048.000000000000000,45.577661100000000,-122.728961699999999,2
22920,410510013021000.000000000000000,45.511443999999997,-122.623379000000000,3
22921,410510064023016.000000000000000,45.444383299999998,-122.689033499999994,4
22922,410510041031006.000000000000000,45.598466299999998,-122.745903100000007,2
22924,410510059011019.000000000000000,45.489597600000003,-122.680512100000001,4
22926,410510020012002.000000000000000,45.526821300000002,-122.635192599999996,3
22927,410510083022015.000000000000000,45.490693100000001,-122.556449400000005,1
22929,410510012042010.000000000000000,45.517537500000003,-122.647048499999997,3
22934,410510008021010.000000000000000,45.495216999999997,-122.607648600000005,3
22935,410510006024014.000000000000000,45.479968700000001,-122.575136299999997,1
22936,410510072012012.000000000000000,45.610911100000003,-122.675789800000004,2
22939,410510065011008.000000000000000,45.463123699999997,-122.729440499999995,4
22940,410510039042017.000000000000000,45.578124000000003,-122.696045400000003,2
22942,410510009021003.000000000000000,45.495682100000003,-122.625473499999998,3
22943,410510092042002.000000000000000,45.512274699999999,-122.534391900000003,1
22950,410510066022020.000000000000000,45.470492499999999,-122.710926099999995,4
22955,410510087001013.000000000000000,45.472275500000002,-122.593733999999998,3
22956,410510070011017.000000000000000,45.544702000000001,-122.776900299999994,4
22958,410510051031009.000000000000000,45.523412700000002,-122.676940299999998,4
22959,410510011021002.000000000000000,45.511293500000001,-122.652183899999997,3
22960,410510004022016.000000000000000,45.483452700000001,-122.600857199999993,3
22961,410510060021014.000000000000000,45.474292599999998,-122.689828700000007,4
22962,410510016011012.000000000000000,45.517285100000002,-122.579626399999995,3
22965,410510023031052.000000000000000,45.536786800000002,-122.662903600000007,2
22968,410510025023014.000000000000000,45.531813800000002,-122.645766100000003,2
22974,410510076002006.000000000000000,45.559525000000001,-122.592185700000002,2
22975,410510050012001.000000000000000,45.529684699999997,-122.684892500000004,4
22977,410510011022028.000000000000000,45.509737399999999,-122.661333600000006,3
22979,410510057011032.000000000000000,45.502957500000001,-122.677590499999994,4
22982,410510057011028.000000000000000,45.501199100000001,-122.679244900000000,4
22983,410510034023034.000000000000000,45.548635900000001,-122.673839099999995,2
22984,410510011011021.000000000000000,45.518284199999997,-122.657186899999999,3
22985,410510029023023.000000000000000,45.536484100000003,-122.583600099999998,3
22986,410510010003048.000000000000000,45.503748700000003,-122.644109200000003,3
22989,410510091011008.000000000000000,45.503267999999998,-122.516237099999998,1
22994,410510006022005.000000000000000,45.473082099999999,-122.575361999999998,1
22997,410510005014013.000000000000000,45.487527499999999,-122.596686500000004,3
22998,410510055001002.000000000000000,45.517383500000001,-122.690993399999996,4
23000,410510027013007.000000000000000,45.541341099999997,-122.621442200000004,2
23002,410510070011028.000000000000000,45.537251200000000,-122.779967600000006,4
23006,410510067021000.000000000000000,45.480065400000001,-122.704000100000002,4
23008,410510003022032.000000000000000,45.473622100000000,-122.621040800000003,3
23013,410510039023029.000000000000000,45.572982900000000,-122.697866599999998,2
23014,410510046012026.000000000000000,45.509489000000002,-122.710155000000000,4
23015,410510006021020.000000000000000,45.476063300000000,-122.562840199999997,1
23019,410510020023005.000000000000000,45.527877699999998,-122.637462999999997,3
23020,410510075001003.000000000000000,45.562015400000000,-122.607993100000002,2
23021,410510036011020.000000000000000,45.563015300000004,-122.651591199999999,2
23026,410510066022006.000000000000000,45.473822699999999,-122.714811200000000,4
23032,410510041042032.000000000000000,45.599048199999999,-122.756653200000002,2
23034,410510039042000.000000000000000,45.583430399999997,-122.693486899999996,2
23036,410510070011018.000000000000000,45.544466600000000,-122.777168099999997,4
23039,410510013013006.000000000000000,45.514673700000003,-122.633020599999995,3
23040,410510063003000.000000000000000,45.462298300000000,-122.683258400000000,4
23041,410510026001014.000000000000000,45.546267600000000,-122.623298399999996,2
23045,410510040023035.000000000000000,45.579894099999997,-122.732551900000004,2
23048,410510002021016.000000000000000,45.483336399999999,-122.648995999999997,4
23053,410510079002013.000000000000000,45.549712700000001,-122.541013000000007,1
23054,410510082012000.000000000000000,45.507909099999999,-122.552179400000000,1
23055,410510083021001.000000000000000,45.503408800000003,-122.550332600000004,1
23066,410510034023011.000000000000000,45.552696800000000,-122.673675299999999,2
23067,410510028023008.000000000000000,45.533357400000000,-122.609449499999997,3
23068,410510007023024.000000000000000,45.491194399999998,-122.596102200000004,3
23071,410510079002014.000000000000000,45.549923300000003,-122.537676700000006,1
23073,410510014004014.000000000000000,45.505647500000002,-122.613062999999997,3
23074,410510058001006.000000000000000,45.508895299999999,-122.685996399999993,4
23076,410510029031023.000000000000000,45.546427399999999,-122.565888000000001,3
23080,410510055001000.000000000000000,45.516708199999997,-122.688341500000007,4
23082,410510013014017.000000000000000,45.516095700000001,-122.630252400000003,3
23083,410510075002010.000000000000000,45.553266200000003,-122.603573699999998,2
23086,410510070021000.000000000000000,45.526054400000000,-122.721550899999997,4
23087,410510059022000.000000000000000,45.498185900000003,-122.670219700000004,4
23096,410510041023020.000000000000000,45.583363700000000,-122.749430399999994,2
23099,410510028011008.000000000000000,45.547593200000001,-122.608106599999999,3
23100,410510094005004.000000000000000,45.536822899999997,-122.508139299999996,1
23103,410510041032012.000000000000000,45.596556900000003,-122.745215099999996,2
23104,410510004021010.000000000000000,45.489389799999998,-122.606773399999994,3
23106,410510021023000.000000000000000,45.525393700000002,-122.645931500000003,3
23107,410510037011019.000000000000000,45.576145799999999,-122.664175799999995,2
23114,410510025012002.000000000000000,45.544450500000004,-122.633222000000004,2
23117,410510004013038.000000000000000,45.478796199999998,-122.610718000000006,3
23118,410510016021011.000000000000000,45.518161700000000,-122.572169900000006,3
23122,410510089021008.000000000000000,45.463495799999997,-122.570761000000005,1
23127,410510059021013.000000000000000,45.498217599999997,-122.671316899999994,4
23128,410510003023006.000000000000000,45.468096699999997,-122.620995500000006,3
23131,410510016014017.000000000000000,45.505820300000003,-122.591483999999994,3
23132,410510007023032.000000000000000,45.490439600000002,-122.592755499999996,3
23133,410510060021029.000000000000000,45.472257300000003,-122.682978100000000,4
23134,410510063001005.000000000000000,45.463890599999999,-122.668854300000007,4
23135,410510070011032.000000000000000,45.534527799999999,-122.778307900000001,4
23139,410510040023011.000000000000000,45.583836200000000,-122.735148699999996,2
23142,410510040034002.000000000000000,45.585984199999999,-122.716877900000000,2
23145,410510018013013.000000000000000,45.525577499999997,-122.615585999999993,3
23146,410510034023008.000000000000000,45.552731000000001,-122.675257000000002,2
23147,410510063002020.000000000000000,45.436315999999998,-122.670581100000007,4
23148,410510037021035.000000000000000,45.567080500000003,-122.666613499999997,2
23149,410510012022005.000000000000000,45.508108399999998,-122.644134800000003,3
23150,410510034013018.000000000000000,45.555043300000001,-122.673917599999996,2
23157,410510073001059.000000000000000,45.575571400000001,-122.598507900000001,1
23158,410510059012003.000000000000000,45.499725800000000,-122.677249500000002,4
23159,410510038031010.000000000000000,45.567228999999998,-122.690909700000006,2
23162,410510075002008.000000000000000,45.553199900000003,-122.606427600000004,2
23164,410510073001188.000000000000000,45.579955400000003,-122.637979500000000,2
23170,410510081003006.000000000000000,45.529447200000000,-122.543384000000003,1
23173,410510064022011.000000000000000,45.447084500000003,-122.694892400000001,4
23174,410510045001055.000000000000000,45.536005400000001,-122.690215899999998,4
23175,410510020012020.000000000000000,45.523243399999998,-122.636579999999995,3
23176,410510012022023.000000000000000,45.504983299999999,-122.642552899999998,3
23181,410510072023094.000000000000000,45.583976200000002,-122.665051000000005,2
23182,410510087003016.000000000000000,45.470153699999997,-122.612983000000000,3
23183,410510086001002.000000000000000,45.474702399999998,-122.582327000000006,3
23186,410510088002019.000000000000000,45.462334700000000,-122.600833300000005,3
23191,410510092032008.000000000000000,45.514428400000000,-122.527373999999995,1
23195,410510098042001.000000000000000,45.499018300000003,-122.489311700000002,1
23196,410510046011000.000000000000000,45.532390200000002,-122.709025900000000,4
23198,410510043001115.000000000000000,45.540231100000000,-122.715761700000002,4
23201,410510031003022.000000000000000,45.552309899999997,-122.633234200000004,2
23203,410510086002001.000000000000000,45.469302599999999,-122.581827599999997,3
23208,410510007023005.000000000000000,45.496565300000000,-122.593995800000002,3
23211,410510004013039.000000000000000,45.479532499999998,-122.610711600000002,3
23212,410510031002041.000000000000000,45.555839499999998,-122.631458499999994,2
23215,410510027013012.000000000000000,45.539804500000002,-122.619415500000002,2
23216,410510082011013.000000000000000,45.516498100000000,-122.558027800000005,1
23221,410510023031000.000000000000000,45.538511800000002,-122.662888199999998,2
23225,410510013012012.000000000000000,45.513240500000002,-122.627522200000001,3
23226,410510003021023.000000000000000,45.470847499999998,-122.623476499999995,4
23229,410510016022001.000000000000000,45.513386199999999,-122.566997599999993,3
23230,410510008021020.000000000000000,45.493554300000000,-122.602674300000004,3
23232,410510043001123.000000000000000,45.556195600000002,-122.733659399999993,4
23233,410510003026012.000000000000000,45.474995399999997,-122.631916799999999,4
23238,410510094003023.000000000000000,45.535968900000000,-122.512239199999996,1
23240,410510020022000.000000000000000,45.522504200000000,-122.638268299999993,3
23246,410510004022017.000000000000000,45.483658300000002,-122.603419500000001,3
23252,410510025014001.000000000000000,45.541274399999999,-122.640621899999999,2
23257,410510094004009.000000000000000,45.541062799999999,-122.517919399999997,1
23258,410510007013012.000000000000000,45.498171800000001,-122.597086899999994,3
23259,410510026002002.000000000000000,45.544149800000000,-122.625517299999998,2
23265,410510091012006.000000000000000,45.496110299999998,-122.499799800000005,1
23267,410510038011011.000000000000000,45.583485699999997,-122.683675699999995,2
23270,410510005014003.000000000000000,45.488895200000002,-122.596181799999997,3
23273,410510034021009.000000000000000,45.552696200000000,-122.662094300000007,2
23274,410510065012003.000000000000000,45.449798299999998,-122.731850600000001,4
23275,410510050012008.000000000000000,45.528974300000002,-122.684873600000003,4
23276,410510008011022.000000000000000,45.498191900000002,-122.605551399999996,3
23280,410510003021002.000000000000000,45.478111200000001,-122.627388900000000,4
23281,410510025011005.000000000000000,45.547471100000003,-122.636990699999998,2
23285,410510039024006.000000000000000,45.575969899999997,-122.707393499999995,2
23287,410510018022022.000000000000000,45.517496500000000,-122.613029800000007,3
23293,410510005013014.000000000000000,45.480278300000002,-122.595731999999998,3
23294,410510005024022.000000000000000,45.478589499999998,-122.585453000000001,3
23295,410510022032012.000000000000000,45.545603399999997,-122.658044799999999,2
23298,410510059011009.000000000000000,45.493574299999999,-122.675498599999997,4
23302,410510033022006.000000000000000,45.553926799999999,-122.661043699999993,2
23304,410510023033036.000000000000000,45.534707400000002,-122.658090400000006,2
23310,410510025024019.000000000000000,45.535373499999999,-122.643903499999993,2
23318,410510021011013.000000000000000,45.521860599999997,-122.660206700000003,3
23319,410510106022043.000000000000000,45.517810300000001,-122.681010499999999,4
23320,410510003025016.000000000000000,45.468619400000001,-122.630902000000006,4
23328,410510004013036.000000000000000,45.478072300000001,-122.611901399999994,3
23330,410510016021021.000000000000000,45.517079899999999,-122.576081799999997,3
23333,410510001022028.000000000000000,45.469007099999999,-122.648586100000003,4
23334,410510085002000.000000000000000,45.489022400000003,-122.539877200000006,1
23337,410510008011009.000000000000000,45.502324899999998,-122.599866800000001,3
23338,410510032004009.000000000000000,45.550119500000001,-122.648837999999998,2
23340,410510029031004.000000000000000,45.543540399999998,-122.565116700000004,3
23342,410510013023014.000000000000000,45.507757900000001,-122.634227100000004,3
23343,410510087002000.000000000000000,45.474636799999999,-122.598880399999999,3
23344,410510016016018.000000000000000,45.516550600000002,-122.592706000000007,3
23345,410510033012016.000000000000000,45.555951499999999,-122.660037500000001,2
23346,410510016014006.000000000000000,45.508750300000003,-122.597140999999993,3
23347,410510089033012.000000000000000,45.462777799999998,-122.522103799999996,1
23348,410510005013011.000000000000000,45.481159300000002,-122.598299800000007,3
23354,410510011011085.000000000000000,45.514025699999998,-122.663302599999994,3
23358,410510036022017.000000000000000,45.567487300000003,-122.638407999999998,2
23359,410510012032018.000000000000000,45.512541200000001,-122.646067400000007,3
23360,410510020022018.000000000000000,45.520031600000003,-122.637802500000006,3
23372,410510058004006.000000000000000,45.500999100000001,-122.708837399999993,4
23376,410510081002020.000000000000000,45.527192900000003,-122.550448299999999,1
23380,410510056023005.000000000000000,45.510135300000002,-122.683942200000004,4
23383,410510060011010.000000000000000,45.492001100000003,-122.677487700000000,4
23384,410510033011012.000000000000000,45.557038700000000,-122.650217600000005,2
23386,410510041021004.000000000000000,45.592501300000002,-122.733249700000002,2
23387,410510014005011.000000000000000,45.507200900000001,-122.621529600000002,3
23389,410510036012001.000000000000000,45.578808299999999,-122.654278800000000,2
23390,410510087003008.000000000000000,45.472237700000001,-122.612980500000006,3
23391,410510040024004.000000000000000,45.583087800000001,-122.726413500000007,2
23392,410510034011006.000000000000000,45.562174700000000,-122.665045300000003,2
23393,410510063002029.000000000000000,45.444454200000003,-122.670971499999993,4
23396,410510091022012.000000000000000,45.491889299999997,-122.520562100000006,1
23397,410510036021047.000000000000000,45.565181000000003,-122.634665200000001,2
23402,410510027013004.000000000000000,45.541463600000000,-122.618437299999997,2
23403,410510016015002.000000000000000,45.519685400000000,-122.590783299999998,3
23408,410510004013026.000000000000000,45.478800399999997,-122.612911299999993,3
23409,410510010002042.000000000000000,45.498509200000001,-122.648773399999996,3
23412,410510040021034.000000000000000,45.573781199999999,-122.721379400000004,2
23414,410510020023001.000000000000000,45.528156099999997,-122.638678999999996,3
23415,410510083011002.000000000000000,45.494114000000003,-122.567892400000005,1
23417,410519800001018.000000000000000,45.557661400000001,-122.700600899999998,2
23418,410510082031011.000000000000000,45.519354300000003,-122.541649899999996,1
23424,410510005022007.000000000000000,45.481330600000000,-122.582846200000006,3
23429,410510087003013.000000000000000,45.470846000000002,-122.612982000000002,3
23430,410510086002003.000000000000000,45.467753700000003,-122.585481099999996,3
23431,410050201011001.000000000000000,45.432755299999997,-122.698100600000004,4
23434,410510080021017.000000000000000,45.540346999999997,-122.537850100000000,1
23436,410510073001123.000000000000000,45.567194200000003,-122.550393299999996,1
23439,410510036021002.000000000000000,45.573081799999997,-122.634851699999999,2
23440,410510005011002.000000000000000,45.487236400000000,-122.592919499999994,3
23441,410510039032012.000000000000000,45.586205300000003,-122.707545300000007,2
23442,410510034023015.000000000000000,45.552688199999999,-122.671487999999997,2
23443,410510082032006.000000000000000,45.519310300000001,-122.558056699999995,1
23447,410510002012018.000000000000000,45.461821000000000,-122.644063500000001,4
23449,410510051032011.000000000000000,45.525585399999997,-122.674993700000002,4
23451,410510033021029.000000000000000,45.548861500000001,-122.652292000000003,2
23452,410510081005003.000000000000000,45.524478999999999,-122.563889000000003,1
23454,410510042003008.000000000000000,45.592018199999998,-122.760977499999996,2
23455,410510050021002.000000000000000,45.529608000000003,-122.688962300000000,4
23456,410510017021025.000000000000000,45.526703500000004,-122.568973900000003,3
23457,410510043001024.000000000000000,45.599225599999997,-122.786424999999994,4
23462,410510003012008.000000000000000,45.484355899999997,-122.637212800000000,4
23470,410510041022025.000000000000000,45.583106999999998,-122.743039499999995,2
23474,410510037023017.000000000000000,45.565983000000003,-122.672339500000007,2
23475,410510039023038.000000000000000,45.570598699999998,-122.699877700000002,2
23476,410510009013013.000000000000000,45.498200500000003,-122.636739199999994,3
23482,410510018013034.000000000000000,45.523926500000002,-122.605900000000005,3
23487,410510041033010.000000000000000,45.604723000000000,-122.750525900000000,2
23496,410510095011010.000000000000000,45.550780300000000,-122.514967499999997,1
23499,410510032002014.000000000000000,45.557016500000003,-122.644362999999998,2
23500,410510020013005.000000000000000,45.530309099999997,-122.633460499999998,3
23502,410510038023006.000000000000000,45.576224099999997,-122.690636600000005,2
23503,410510068021021.000000000000000,45.497036000000001,-122.720324500000004,4
23506,410510040032005.000000000000000,45.592213299999997,-122.718575599999994,2
23507,410510005021021.000000000000000,45.484172399999999,-122.579855100000003,3
23509,410510041033035.000000000000000,45.593484599999996,-122.731592899999995,2
23511,410510035011023.000000000000000,45.556493799999998,-122.680723999999998,2
23513,410510008014008.000000000000000,45.504392500000002,-122.617070699999999,3
23514,410510066022015.000000000000000,45.470031100000000,-122.713495600000002,4
23516,410510002011025.000000000000000,45.466722699999998,-122.641967699999995,4
23518,410510086001021.000000000000000,45.470519899999999,-122.581019200000000,3
23533,410510080011008.000000000000000,45.541222500000003,-122.556400699999998,1
23536,410510020021018.000000000000000,45.527588199999997,-122.641960200000000,3
23539,410510027022007.000000000000000,45.534463299999999,-122.620800700000004,2
23542,410510066024018.000000000000000,45.467510599999997,-122.714531699999995,4
23543,410510039023007.000000000000000,45.575243200000003,-122.701310699999993,2
23545,410510004022008.000000000000000,45.484442899999998,-122.600848200000001,3
23547,410510058001011.000000000000000,45.505345100000000,-122.691887699999995,4
23549,410510040034015.000000000000000,45.583312100000001,-122.718959799999993,2
23551,410510013012004.000000000000000,45.514666800000001,-122.627517499999996,3
23556,410510028021018.000000000000000,45.537117199999997,-122.603114399999995,3
23559,410510106022071.000000000000000,45.514453899999999,-122.677029000000005,4
